Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,profit,Rating
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,331.256,26/11/2019,19:54,Ewallet,17.44132239,8.4
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,199.258,01/06/2019,15:06,Credit card,40.13067475,8
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,79.936,25/09/2019,18:03,Credit card,88.99262168,9.5
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,09/04/2019,15:58,Cash,29.03319652,7
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,31/05/2019,13:53,Credit card,10.88580362,9.8
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,06/04/2019,14:03,Ewallet,16.86530368,9.2
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,29/10/2019,16:38,Cash,14.25764838,7.7
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,29/01/2019,11:07,Ewallet,5.103862037,5.3
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,03/08/2019,12:23,Ewallet,14.46847626,4.4
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,295.139,10/12/2019,10:54,Credit card,9.214496635,4.3
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,180.164,03/02/2019,17:38,Cash,16.67881152,9.4
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,51.859,21/11/2019,14:13,Ewallet,27.37015777,9.8
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,240.88,06/05/2019,11:51,Cash,10.52778455,4.8
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,306.92,23/08/2019,13:05,Ewallet,78.23543559,5.3
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,12/05/2019,11:30,Credit card,6.035410423,8.7
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,31/05/2019,13:30,Credit card,7.887285138,9.5
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,26/12/2019,19:11,Cash,12.4582936,5.3
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,01/05/2019,18:53,Ewallet,29.69028748,9.2
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,152.672,20/04/2019,14:22,Cash,21.02498537,9.6
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,13/03/2019,17:16,Cash,23.82183307,6.4
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,05/04/2019,10:06,Credit card,22.80353615,4.5
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,24/01/2019,20:35,Cash,33.75431449,6.9
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,26/10/2019,13:54,Cash,31.38197986,7.8
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,386.3915,01/01/2019,20:08,Ewallet,33.27976225,4.5
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,02/09/2019,15:26,Ewallet,9.416921967,8.6
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,397.3275,25/03/2019,12:56,Cash,21.37772804,5.2
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,213.118,03/02/2019,19:16,Credit card,5.365144855,6.4
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,02/03/2019,12:20,Cash,7.008211623,5.2
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,123.569,12/09/2019,10:37,Cash,21.97650694,8.9
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,14/04/2019,10:18,Credit card,3.755500046,6.2
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,938.2665,08/09/2019,11:23,Ewallet,13.2021027,6.7
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,294.643,16/02/2019,11:45,Ewallet,33.42601516,7.2
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,86.9765,06/08/2019,16:08,Credit card,8.806731297,9
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,713.225,30/11/2019,11:25,Cash,2.543163956,4.2
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,370.904,08/07/2019,12:24,Cash,5.168933328,4.2
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,458.38,28/05/2019,19:51,Ewallet,36.99475627,6.9
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,465.5275,18/06/2019,18:10,Cash,8.100551116,4.4
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,625.739,10/01/2019,11:22,Credit card,70.1457571,4
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,275.798,27/03/2019,17:55,Cash,8.963708488,8.5
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,01/05/2019,15:30,Credit card,17.25945985,9.2
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,97.1905,13/05/2019,19:44,Ewallet,14.4061179,9.8
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,697.2365,13/02/2019,15:27,Credit card,14.37307047,4.9
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,21/12/2019,11:25,Credit card,56.92737693,4.4
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,96.9175,10/02/2019,15:42,Ewallet,29.12593381,6.8
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,168.648,19/02/2019,16:04,Ewallet,30.13555071,9.1
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,10/06/2019,12:37,Cash,8.692821581,8.7
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,868.09,25/03/2019,14:41,Ewallet,18.42524345,5
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,169.895,14/09/2019,14:19,Cash,20.52801819,7.5
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,08/03/2019,18:19,Credit card,7.40300214,8.2
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,27/07/2019,14:08,Credit card,12.15735526,6.7
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,14/10/2019,16:38,Cash,44.29422559,5.4
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,176.917,15/12/2019,10:54,Credit card,12.88746968,7
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,19/09/2019,11:29,Cash,17.06317246,4.7
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,253.7165,01/12/2019,19:28,Credit card,4.685899452,5
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,702.935,19/11/2019,15:01,Credit card,13.34533883,5
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,16/05/2019,20:31,Credit card,19.45824422,6
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,07/11/2019,12:16,Ewallet,8.453889952,6.3
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,93.5575,13/07/2019,15:27,Ewallet,9.863006345,8.5
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,09/10/2019,17:36,Cash,11.80881705,7.5
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,314.1885,24/06/2019,20:00,Cash,42.19884272,6.4
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,744.82,12/10/2019,15:29,Cash,21.37371713,4.7
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,117.907,05/02/2019,15:08,Cash,6.617197344,6
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,612.168,10/02/2019,19:26,Credit card,17.77121641,4
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,64.2625,14/01/2019,15:53,Cash,17.39743856,5.5
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,187.952,05/04/2019,18:43,Cash,48.61142068,8.7
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,21/06/2019,14:58,Ewallet,48.59000894,7.4
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,38.3115,04/07/2019,19:55,Ewallet,27.4220183,5.6
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,34.529,27/01/2019,15:10,Ewallet,6.977615066,6.3
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,24/06/2019,16:44,Ewallet,16.56915504,7.1
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,24/11/2019,18:22,Cash,19.25150066,7.8
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,26/08/2019,11:52,Ewallet,3.264111884,9.9
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,766.19,18/05/2019,17:24,Ewallet,18.63667735,7.3
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,356.674,24/12/2019,15:31,Cash,17.81883019,5.1
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,255.756,19/12/2019,18:04,Credit card,5.894300443,9.4
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,25/06/2019,14:13,Credit card,9.606605772,5.8
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,15/09/2019,10:23,Credit card,13.69833835,8
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,278.6725,30/06/2019,10:11,Cash,62.54657273,7.9
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,149.6325,13/03/2019,15:48,Ewallet,33.48201826,5.9
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,59.2225,22/08/2019,17:46,Credit card,7.810903958,4.9
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,04/04/2019,11:46,Ewallet,6.513133363,9.3
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,129.979,05/06/2019,12:07,Credit card,18.46314496,7.9
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,371.125,25/07/2019,18:14,Credit card,7.123406658,5.9
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,918.55,23/06/2019,14:45,Credit card,2.299228779,9.9
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,26/10/2019,11:39,Ewallet,4.814948816,7.7
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,30/08/2019,15:44,Cash,9.30792956,7.6
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,184.881,17/08/2019,13:06,Cash,57.72402297,7.7
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,24/06/2019,20:43,Cash,12.58917847,6.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,301.573,01/07/2019,14:19,Cash,57.23185064,4.4
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,14/06/2019,10:01,Credit card,5.924380628,4.1
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,592.42,26/12/2019,19:30,Cash,8.705738009,4.4
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,198.14,30/03/2019,16:34,Ewallet,8.010182864,5.5
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,07/11/2019,13:10,Cash,28.61208701,4
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,20/08/2019,17:10,Credit card,25.12041947,9.3
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,28/02/2019,10:22,Credit card,3.535355965,4.8
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,179.917,15/07/2019,19:57,Ewallet,19.10249096,4.6
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,473.988,25/06/2019,19:29,Credit card,3.716337604,7.3
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,312.574,29/09/2019,18:30,Ewallet,8.701222475,6
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,30/06/2019,14:27,Cash,23.72683945,8.1
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,309.55,29/11/2019,13:57,Cash,25.92114617,9.4
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,46.454,13/07/2019,19:43,Ewallet,38.99404596,6.5
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,27/10/2019,10:11,Credit card,14.55999379,7
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,21/01/2019,13:46,Cash,4.073024588,7.1
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,47.108,07/11/2019,12:22,Cash,11.23751063,6.6
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,149.404,27/12/2019,19:20,Cash,7.874843216,4.9
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,106.11,17/12/2019,12:58,Credit card,15.5584681,6.4
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,141.143,05/02/2019,11:59,Credit card,4.463072389,8
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,668.38,24/01/2019,17:59,Ewallet,62.70844989,4.3
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,154.048,11/01/2019,12:51,Ewallet,15.02086605,6.1
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,15/06/2019,10:36,Ewallet,16.06845207,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,665.2955,24/06/2019,13:38,Ewallet,9.188341134,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,409.544,09/04/2019,19:39,Cash,6.840066082,5.2
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,515.615,22/05/2019,12:44,Ewallet,7.838007818,8.8
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,543.343,16/11/2019,13:56,Ewallet,49.2833576,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,10/09/2019,14:42,Ewallet,18.12499868,7.6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,460.6925,17/06/2019,19:45,Ewallet,11.52231538,6.6
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,118.568,13/10/2019,20:26,Cash,35.75630156,6.9
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,02/08/2019,19:46,Cash,54.11164707,4.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,661.531,17/10/2019,19:38,Credit card,18.810927,7.8
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,03/05/2019,16:18,Cash,14.19279597,8
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,17/10/2019,12:23,Cash,7.085498849,9.6
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,23/01/2019,19:11,Credit card,11.40689876,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,211.585,07/06/2019,18:57,Credit card,28.65641361,5
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,763.4415,07/02/2019,11:18,Ewallet,12.50301364,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,838.2855,21/05/2019,12:40,Ewallet,19.33728642,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,18/04/2019,14:06,Ewallet,16.81056137,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,180.6,24/06/2019,20:48,Cash,24.0701665,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,74.429,30/04/2019,20:13,Ewallet,27.98724582,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,22/09/2019,20:37,Cash,17.3357545,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,21/09/2019,17:59,Cash,4.737499432,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,509.906,20/03/2019,20:18,Ewallet,26.53607893,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,322.226,31/05/2019,15:52,Cash,17.92193747,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,01/12/2019,15:14,Cash,10.59785925,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,20/07/2019,12:50,Cash,37.32344018,6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,833.08,31/05/2019,10:36,Cash,17.1662779,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,16/06/2019,18:33,Credit card,60.56587088,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,526.231,19/05/2019,16:06,Cash,15.11935339,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,42.611,01/07/2019,12:47,Credit card,22.50709684,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,20/12/2019,13:34,Credit card,10.03415533,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,115.124,22/07/2019,15:04,Credit card,34.84729739,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,27/03/2019,20:42,Ewallet,5.688061437,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,859.4535,12/10/2019,15:28,Ewallet,53.16834857,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,02/05/2019,13:45,Credit card,28.09914491,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,272.2595,10/11/2019,20:10,Ewallet,9.518055229,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,99.028,15/05/2019,18:53,Cash,71.88597544,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,242.4,18/09/2019,14:24,Ewallet,13.45259534,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,177.0455,17/12/2019,11:42,Credit card,6.268188491,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,14/05/2019,17:49,Credit card,23.42035103,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,30/05/2019,15:33,Cash,18.73551838,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,384.523,28/04/2019,10:54,Ewallet,2.519277763,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,96.744,28/09/2019,16:23,Credit card,23.96561179,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,8.4,176.4,16/04/2019,19:33,Cash,2.188789419,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,24.685,19/09/2019,11:39,Cash,4.744074079,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,03/02/2019,10:38,Cash,72.81182528,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,57.406,04/03/2019,20:03,Cash,8.86729666,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,861.475,03/02/2019,12:39,Credit card,4.665772535,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,598.82,25/12/2019,15:59,Credit card,16.67201245,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,24/08/2019,14:26,Cash,61.00364645,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,772.104,25/10/2019,18:22,Cash,7.290536028,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,24/03/2019,11:32,Ewallet,6.488327214,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,27/11/2019,12:41,Ewallet,4.8618201,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,09/08/2019,15:20,Cash,12.38008645,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.163,155.423,20/01/2019,14:33,Cash,4.495836043,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,82.149,27/06/2019,15:29,Cash,3.099089615,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,268.028,22/05/2019,16:19,Credit card,92.22577833,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,41.341,29/03/2019,16:33,Ewallet,9.024984047,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,686.915,21/10/2019,19:07,Credit card,22.16692176,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,60.2825,24/05/2019,14:43,Credit card,40.26545232,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,119.1405,30/10/2019,19:28,Credit card,65.27379123,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,602.0405,31/03/2019,20:44,Ewallet,80.82429901,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,94.744,06/04/2019,11:16,Cash,18.94353731,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,13/02/2019,10:31,Credit card,5.754706206,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,186.91,02/07/2019,12:30,Cash,39.81807502,7
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,29/11/2019,15:05,Cash,13.22320199,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,268.3405,22/02/2019,18:30,Cash,45.52303927,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,04/04/2019,13:18,Credit card,13.93912163,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,302.216,27/01/2019,15:28,Cash,22.89295418,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,30/08/2019,11:52,Ewallet,6.327000982,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,198.925,12/07/2019,18:24,Cash,9.642269439,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,19/03/2019,15:19,Cash,3.556095879,8
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,812.6,24/08/2019,10:38,Credit card,5.636489467,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,13/11/2019,15:12,Credit card,16.02630868,4.2
